model,country,cd
base,AUS,0.11656418394595709
base,BGD,0.26219139744897996
base,BOL,0.2078088567524953
base,BRA,0.16319991595493866
base,CAN,0.09668365377831246
base,CHL,0.16787127624399342
base,CHN,0.2235470451662317
base,COL,0.17359631368521386
base,CZE,0.1301490594881821
base,DEU,0.155479797301451
base,EGY,0.2717298039447736
base,GBR,0.11452488658251565
base,GRC,0.21700285303429345
base,GTM,0.15813271265294554
base,IDN,0.19081853613780192
base,IND,0.14138248823195648
base,IRN,0.14114720676077186
base,IRQ,0.18069531108866432
base,JOR,0.18768817469037408
base,JPN,0.20074520341547203
base,KAZ,0.14927146927990595
base,KEN,0.14587974270181508
base,KOR,0.16833742514321243
base,MAR,0.173326014698945
base,MEX,0.18934239652085386
base,NGA,0.18480903544125776
base,NIC,0.18834533748562116
base,NLD,0.14611318869101234
base,PAK,0.1775734600269891
base,PER,0.25914661203653633
base,PHL,0.16913705493688622
base,ROU,0.22152856295392215
base,RUS,0.1424021682427056
base,SRB,0.15456951269380426
base,THA,0.1233842592893474
base,TUR,0.1633406400349588
base,UKR,0.15988083731054822
base,USA,0.11342464793775957
base,VEN,0.22488906649243376
base,VNM,0.2182460899543395
base,ZWE,0.1582431864560823
