model,eval_country,question_id,n_options,tv_distance,js_divergence,entropy_error,std_error,mean_error,top_option_match
persona,ARG,Q103,3,0.08467975731881489,0.015138765529099681,0.35120524241363615,0.19278337445541788,0.11989469564498025,1.0
persona,ARG,Q106,10,0.524063094126651,0.29221606194127603,-1.1747416316245847,-1.7528234209583802,-0.14341246771416571,0.0
persona,ARG,Q107,10,0.25393609263714473,0.0859497610092112,-0.29815544747087097,-0.48399427238770043,0.23606291990885975,0.0
persona,ARG,Q109,10,0.40460793440713444,0.19177900195791425,-0.7412146536020598,-1.283311947348786,0.5505125254766163,0.0
persona,ARG,Q174,2,0.11917291456762158,0.037304808610761436,-0.43199649643352195,-0.19937293812825455,0.11917291456762147,1.0
persona,ARG,Q176,10,0.32059859240539246,0.1458198323397626,-0.4525297670366246,-1.0974138578681887,0.10998487949909919,0.0
persona,ARG,Q177,10,0.18649887509445495,0.09311329300307766,-0.18198692617671774,-0.692543934309052,-0.541612683918582,1.0
persona,ARG,Q178,10,0.6053370083820597,0.38980565104939663,0.09717894473461541,-1.0245564284160278,2.830281173767849,0.0
persona,ARG,Q179,10,0.16327093910180793,0.06367005988825503,-0.610004346463908,0.2712188786220149,-0.15633351307043353,1.0
persona,ARG,Q195,10,0.37528584367149326,0.14803075033255003,0.4478404641350626,-0.4866409661671778,0.8982887416528098,0.0
persona,ARG,Q260,2,0.083471150095564,0.005040266320837684,-0.009874796515062845,-0.0034273113629070817,-0.08347115009556405,0.0
persona,ARG,Q275,9,0.7583277618284088,0.603161912588789,-0.8371762797183833,-0.26454184602892417,3.177698915985857,0.0
persona,ARG,Q288,10,0.20158156842083552,0.08463309725443544,-0.5537790393575617,-0.49243675753933824,0.5248116517927599,0.0
persona,ARG,Q43,3,0.551564525861825,0.23749175964727354,-0.3492348427189096,-0.27709421505467924,-0.39100015618178485,0.0
persona,ARG,Q50,10,0.621835732332421,0.3864076745143715,-1.5346270161058828,-1.6845782367916549,-0.38181510068541247,0.0
persona,ARG,Q57,2,0.1900561638899142,0.08213951560880756,-0.636742247701673,-0.29653899956567253,0.1900561638899141,1.0
persona,ARG,Q58,4,0.2662923659375147,0.07448294673788072,0.3635315790190857,0.08359092646321131,0.23737018199829363,1.0
persona,ARG,Q59,4,0.23853689583420284,0.06886386871394246,-0.4647458146910526,-0.23885891152555416,0.19022866172319208,1.0
persona,ARG,Q60,4,0.29181564828568174,0.07717510973407041,-0.7170489297263484,-0.34592407304499956,-0.007591504490631618,1.0
persona,ARG,Q61,4,0.2547803420776934,0.10835667562598433,-0.6909478734282943,-0.31957771421623254,-0.13406352581509662,1.0
persona,ARG,Q62,4,0.33756703987604253,0.097722349098603,-0.8274140503604263,-0.3831856322526658,-0.25514552777267596,1.0
persona,ARG,Q63,4,0.2388454823602552,0.06396511556504378,-0.621612457299592,-0.3077371484671686,-0.19116552231874584,1.0
persona,ARG,Q64,4,0.06497305711392784,0.003692561209047084,-0.06445949168226561,-0.06353837858266353,0.04204769221621918,1.0
persona,ARG,Q69,4,0.36516363913654665,0.1316192042979963,-0.8417534588570799,-0.3902932336991559,-0.05287246713320792,1.0
persona,ARG,Q70,4,0.3809338574731,0.14474075935879213,-0.6995262916102516,-0.3183882427809707,-0.24834692949640225,1.0
persona,ARG,Q71,4,0.5192851852173723,0.2339755691780338,-1.2072435331959812,-0.5494010620759903,0.014711395985260722,1.0
persona,ARG,Q73,4,0.3546265129111561,0.1145923641061083,-0.6084947504258892,-0.27706250993100257,-0.19432493278708307,1.0
persona,ARG,Q81,4,0.14356364715647352,0.025626987327029005,-0.2648629720697888,-0.16784462634815345,0.05292715442783491,1.0
persona,ARG,Q99,3,0.2637749792139745,0.08719430588772958,0.7119454727574622,0.24506510656046926,0.29517658412829756,1.0
persona,BRA,Q101,3,0.46379036704847154,0.21460727799220383,0.8626216797209447,0.1639047344088972,0.5235203966519408,1.0
persona,BRA,Q103,3,0.06609391471168573,0.01521891841878963,0.22879592482395328,0.020115556261818546,0.049272658749771284,1.0
persona,BRA,Q106,10,0.6620200465592659,0.4538030517849421,-0.8655037376978172,-2.4974663182190584,0.32110041168509174,0.0
persona,BRA,Q107,10,0.521601333878205,0.30341476073879936,0.12200499893406258,-1.4147275729767352,0.6331270764242545,0.0
persona,BRA,Q109,10,0.6291578931209328,0.45543085268164096,-0.20925590463552846,-1.9201482099998248,1.3389308878260775,0.0
persona,BRA,Q174,2,0.08782036648026871,0.029074848173415022,-0.3708225782274066,-0.18715815327832555,0.08782036648026881,1.0
persona,BRA,Q176,10,0.4407681301826384,0.2756929554763667,-0.279254122183624,-1.3842692361007958,1.2859504696400679,0.0
persona,BRA,Q177,10,0.20981246560319736,0.08237034200015018,0.4158487889814826,-0.062118080606198944,0.41154125020501287,1.0
persona,BRA,Q178,10,0.6598789685349435,0.48852223077686935,0.2350201817911315,-1.70871375570847,2.2835736990611624,0.0
persona,BRA,Q179,10,0.09963308773231415,0.03392075662885004,-0.5504703494105581,-0.3149585273239641,-0.2740043165331927,1.0
persona,BRA,Q195,10,0.5282523034087097,0.31051780059013784,0.23533369400253346,-1.564225286811985,0.06043800380368847,0.0
persona,BRA,Q260,2,0.17708907211873173,0.023116345143536145,-0.06523608508441159,-0.022795912430506104,-0.17708907211873193,0.0
persona,BRA,Q275,9,0.795902506855425,0.5646595980557894,-1.277084289306323,-0.9569463969052462,3.0350468046408934,0.0
persona,BRA,Q288,10,0.4423854337034787,0.2868020251997384,-0.9003927685757942,-1.1263775366693571,1.5904174044841017,0.0
persona,BRA,Q43,3,0.5773654708171507,0.25767110883887556,-0.6760517535002553,-0.44223307493543895,-0.01897649181319183,0.0
persona,BRA,Q50,10,0.5668323698325142,0.41517734769372544,-1.7909988759373099,-2.080674294682919,-0.17070398407091592,0.0
persona,BRA,Q57,2,0.0063927856089462005,0.00012437762730038108,-0.02485728185834213,-0.011470974501091163,0.006392785608946072,1.0
persona,BRA,Q58,4,0.18088275523879932,0.05600841404130112,-0.5654119074171562,-0.2891020363770052,-0.29654648779230586,1.0
persona,BRA,Q59,4,0.39266079539230114,0.15303212650520603,-0.9483924925367531,-0.47921381517325545,-0.48363550167832736,1.0
persona,BRA,Q60,4,0.36895965292124194,0.18170882980099023,-0.948485322919597,-0.4242412748256713,-0.5220575984258107,1.0
persona,BRA,Q61,4,0.46429727224883854,0.25585006945388966,-0.5147399777877051,-0.3164345538024106,-0.6655196756568431,0.0
persona,BRA,Q62,4,0.37970178962034673,0.15324305415073727,-0.9948491605180847,-0.4753678955656566,-0.5146364801723475,1.0
persona,BRA,Q63,4,0.501383407022076,0.25626241467559185,-0.9703867352021867,-0.5194349055001708,-0.8474857953640718,1.0
persona,BRA,Q64,4,0.09779095988565945,0.013580047823555652,-0.029694582726462748,-0.07607708094910093,-0.006362520190525078,1.0
persona,BRA,Q69,4,0.5443496961796321,0.24945298137724825,-0.9325225234120291,-0.4924451704129288,0.27411169790792833,0.0
persona,BRA,Q70,4,0.5540711422914982,0.25509261031854885,-0.9660877033950287,-0.5214180377852631,0.2527142669599254,0.0
persona,BRA,Q71,4,0.6587037496594754,0.3902987079396346,-0.9420433111432143,-0.5352905112132407,-0.3617517786664064,0.0
persona,BRA,Q73,4,0.5893958236906821,0.3399949099613889,-0.46147534985969174,-0.32982532102728496,-0.5551309082040041,0.0
persona,BRA,Q81,4,0.22171055476692964,0.06399206846679786,-0.4984700746432431,-0.31058345272134424,-0.05887514936478766,1.0
persona,BRA,Q99,3,0.30875978965614476,0.13463066162609377,0.8337829681440054,0.2624920838248448,0.3281633683329378,1.0
persona,CHN,Q101,3,0.38036613895593646,0.17748593345209185,1.0837644805287405,0.4407795409369125,0.4643542396722523,1.0
persona,CHN,Q103,3,0.1853472800511648,0.05155971087726925,0.6462516212773046,0.34263434632027223,0.2832117278744781,1.0
persona,CHN,Q106,10,0.49899067776625433,0.2637260330593383,-1.0460693653455917,-1.5228628295480378,-0.12277127410000777,0.0
persona,CHN,Q107,10,0.28620082338768443,0.10407232817145792,-0.33622763476063255,-0.5738179409206692,-0.7141786052605426,0.0
persona,CHN,Q109,10,0.5239723368873248,0.27854889806805394,-0.42064140006811046,-0.8446121721339139,1.5766311520445169,0.0
persona,CHN,Q174,2,0.21983389789807173,0.07802086876142988,-0.5995039171384027,-0.25170343926502675,0.21983389789807184,1.0
persona,CHN,Q176,10,0.31177138206577293,0.12478225853377319,-0.5138300997717495,-0.9047054711078506,0.03247639276551162,0.0
persona,CHN,Q177,10,0.34651242677733474,0.11444699404768614,-0.9723234310395792,-0.1712737474506989,-0.9874560777978107,1.0
persona,CHN,Q178,10,0.8736135227600514,0.7283476052926028,1.3198608164170125,0.12311222499899754,4.346082862101133,0.0
persona,CHN,Q179,10,0.11390659255073006,0.05932022520097199,-0.3834544388075408,0.49750414816229194,0.06335481856165193,1.0
persona,CHN,Q195,10,0.5931106271397827,0.4004651454705473,-0.31528089999560693,-2.0567851485397664,0.5756515829499094,0.0
persona,CHN,Q260,2,0.28214298936634974,0.06326963925110773,-0.23486500087393258,-0.08391790947913663,-0.28214298936634963,0.0
persona,CHN,Q275,9,0.823494867690234,0.6325971315275634,-1.3744083567437126,-1.2588599946018937,3.4696955352809447,0.0
persona,CHN,Q288,10,0.49139947050539967,0.27167825676776425,-0.6780597228245524,-0.6905548506076495,1.8027774515969517,0.0
persona,CHN,Q43,3,0.5460744283655437,0.24028839101293195,-0.12932067026307426,-0.2990291509597961,-0.2834115631790839,0.0
persona,CHN,Q50,10,0.526255408470132,0.27330910353157756,-1.453694664922475,-1.52903458425321,0.0828759696790149,0.0
persona,CHN,Q57,2,0.6348900652590019,0.41314726252751643,-0.8981618271587424,-0.4101930005489832,0.6348900652590022,0.0
persona,CHN,Q58,4,0.04055229628100925,0.0029146287594826814,0.06314059451110443,0.014944559160934179,0.0321356619078188,1.0
persona,CHN,Q59,4,0.10400928632616968,0.022416857804364077,-0.26964728321994713,-0.09307324701899589,-0.11855443937955013,1.0
persona,CHN,Q60,4,0.0640849518974615,0.009786129652637728,-0.21695200098793477,-0.07915749566888997,-0.06636124582600145,1.0
persona,CHN,Q61,4,0.298860041126163,0.11740245873224295,-0.054551844068407185,-0.025743640531667333,-0.4686886260582752,1.0
persona,CHN,Q62,4,0.6200276933715554,0.30628429917397426,-0.4113668361368763,-0.14342709265429587,-0.8728567481818619,0.0
persona,CHN,Q63,4,0.6805575787186275,0.3832333197478759,-0.5123843871615176,-0.19793091822956227,-0.9717298707137725,0.0
persona,CHN,Q64,4,0.4371810986963726,0.1912663469363209,0.22240161719554408,0.47928877958551264,-0.045521710229209145,0.0
persona,CHN,Q69,4,0.09568673207456634,0.014398694558979803,0.12341323555643346,0.06091326955268772,0.20624421404229842,1.0
persona,CHN,Q70,4,0.3169106573652214,0.11578121725280008,0.2214428295183719,0.10232088233774828,0.5999993132131001,1.0
persona,CHN,Q71,4,0.3810394359894767,0.1679625800015287,0.15280487613178906,0.05498394693551545,0.6359663601462633,0.0
persona,CHN,Q73,4,0.4823927597293513,0.26343331438015427,0.3038196474256194,0.12586833761611294,0.9173791745039614,0.0
persona,CHN,Q81,4,0.027823181818626096,0.0010066971780577205,0.003360083065207853,0.010662426048681617,-0.025830827293207292,1.0
persona,CHN,Q99,3,0.21756343921216723,0.0786066703727268,0.7158756243322207,0.26012185828590756,0.2449076300469888,1.0
persona,DEU,Q101,3,0.562293042662011,0.27627263049462547,0.6721911899068616,0.07418366666928866,0.6256614363394634,0.0
persona,DEU,Q103,3,0.0844783841839922,0.014081123165261673,0.3185212742061994,0.12199297156509598,0.0994409709681007,1.0
persona,DEU,Q106,10,0.5688394182332698,0.3250163413639753,-1.2763696610764668,-1.5834169871759012,-0.5781068765079134,1.0
persona,DEU,Q107,10,0.4173756461666402,0.16860421423688238,-0.31198219261152627,-0.5779792750261017,-0.8288297993748728,0.0
persona,DEU,Q109,10,0.5659972314472782,0.32115959758846924,-0.6996468567940117,-1.073812733016108,1.3636032033470897,0.0
persona,DEU,Q174,2,0.552748962222104,0.3381771744169831,-0.9405598666697371,-0.422264951097884,0.552748962222104,0.0
persona,DEU,Q176,10,0.5560465601350844,0.32530737509028973,-0.9474783968361695,-1.6826098080462357,-0.5259386239604229,0.0
persona,DEU,Q177,10,0.1459578135660391,0.06722198486881904,0.05510377737864269,0.7332691415284414,0.3905484084409381,1.0
persona,DEU,Q178,10,0.8311449610698698,0.6617792356386859,0.8543290986527181,-0.0925197728182332,4.014686280272928,0.0
persona,DEU,Q179,10,0.08574391968662408,0.04011959036037211,-0.3465792162062443,0.4499507996588078,0.006024394519788867,1.0
persona,DEU,Q195,10,0.19684073584564882,0.07513222854395843,-0.49152834309580107,-0.5347615812151898,-0.4786437061606641,1.0
persona,DEU,Q260,2,0.26865844236501046,0.05620244421839696,-0.19606022447742988,-0.06967348809173796,-0.2686584423650107,0.0
persona,DEU,Q275,9,0.7355219959418249,0.5069636306548984,-1.2747871285823957,-1.2063226910602542,2.486008175213506,0.0
persona,DEU,Q288,10,0.329725025779581,0.15048675521858515,-0.8471056766152649,-0.7706435307188061,0.9025882126976388,0.0
persona,DEU,Q43,3,0.7699972345746133,0.48863783485110535,-0.8936506762259737,-0.6215659255786317,0.03297710716793678,0.0
persona,DEU,Q50,10,0.6818663048563738,0.43162878130290677,-1.7556152146505832,-1.6176948782102905,-0.48783765288067826,0.0
persona,DEU,Q57,2,0.07169520333327051,0.0037113759310704146,0.0019223616781898212,0.0006668223642145032,-0.07169520333327073,0.0
persona,DEU,Q58,4,0.1827463892419752,0.039234845751655034,0.22072488125464307,0.04351406987299711,0.15317302694687163,1.0
persona,DEU,Q59,4,0.2671964388147092,0.09861403662252143,-0.9300566674166595,-0.3630560381546806,-0.10530455051156551,1.0
persona,DEU,Q60,4,0.1809582859088311,0.043314972598422624,-0.5226995797328318,-0.18107943996396064,0.07970977638945342,1.0
persona,DEU,Q61,4,0.5293630992113385,0.2493980925356395,-0.911020242692369,-0.36028592538954435,-0.6905274593282544,0.0
persona,DEU,Q62,4,0.35510678628042924,0.14781088468474987,-1.0235044747438136,-0.41351924664119993,-0.3765281189479781,1.0
persona,DEU,Q63,4,0.32796656134103624,0.1319233539147932,-0.934498939852166,-0.38015852511385073,-0.3605054480472032,1.0
persona,DEU,Q64,4,0.2851001473228113,0.0726325545557264,-0.2461826913817824,-0.13651328319150702,-0.4443126137881048,0.0
persona,DEU,Q69,4,0.09113990036656064,0.010782505060377376,-0.2617380093158519,-0.12060688810176057,-0.031999894392730655,1.0
persona,DEU,Q70,4,0.20717821182921228,0.039590021717859025,-0.5085585682513509,-0.23307793918181774,-0.08807160657328761,1.0
persona,DEU,Q71,4,0.15081417721570095,0.062371266393242,-0.5162531733717795,-0.22546335666357564,-0.15909875102835302,0.0
persona,DEU,Q73,4,0.13464555482156418,0.0480175610517118,-0.44523503479962523,-0.19670862499433206,-0.13584214819767837,0.0
persona,DEU,Q81,4,0.2653762021231968,0.08414947756066839,-0.6599657737420145,-0.27425039364921866,-0.291656081551281,1.0
persona,DEU,Q99,3,0.48086092498348887,0.2352524578822366,0.6808122417062054,0.07110624837704793,0.48875539350819686,0.0
persona,EGY,Q101,3,0.5219691133430769,0.25608062308383495,1.1701403579360918,0.43694444757008427,0.7042123971322137,1.0
persona,EGY,Q103,3,0.1106527269470177,0.050972723876003836,0.5800627029725437,0.34440191550541555,0.14472068992468093,1.0
persona,EGY,Q106,10,0.6500884020489703,0.41867123367992887,-0.8093047639233859,-1.836722947281491,-1.239422313462942,0.0
persona,EGY,Q107,10,0.34597693655286443,0.1855795109770183,-0.07481734488652725,-0.8207581164836704,-0.9130859334839734,0.0
persona,EGY,Q109,10,0.6511619998810219,0.41130625432905576,0.1045871001565577,-0.5598802002931558,2.535719679638848,0.0
persona,EGY,Q174,2,0.3735180415653515,0.12138491325682117,-0.434366810858383,-0.1604218961887922,0.37351804156535184,0.0
persona,EGY,Q176,10,0.30157168352683095,0.10216586577389483,-0.2095094338447323,-0.6485389878180259,0.7784738833196938,0.0
persona,EGY,Q177,10,0.13590795120142127,0.05819761281576218,0.09920097492727042,0.7927060517613769,0.5324870961747745,1.0
persona,EGY,Q178,10,0.8329084023015009,0.6868787695233785,1.334047980773581,0.42236753158600404,4.32264818512155,0.0
persona,EGY,Q179,10,0.03824536566256877,0.031098693951523048,0.06787686229156253,1.0568816534316996,0.22943245943095403,1.0
persona,EGY,Q195,10,0.4360759925626594,0.2687628660597232,-0.16372377752432277,-1.3275528809894386,-0.6832749510039902,0.0
persona,EGY,Q260,2,0.33445280196831056,0.09714345687923966,-0.3941844042881063,-0.14454689045417346,-0.3344528019683104,1.0
persona,EGY,Q275,9,0.7620967539840626,0.5290268603893871,-1.351790599174826,-1.30107234161202,3.3244741340430406,0.0
persona,EGY,Q288,10,0.12600821379601929,0.03880218245545082,-0.14225254623678074,-0.142252778421748,0.2857987981267245,1.0
persona,EGY,Q43,3,0.6201957156224778,0.3555205397372315,0.7705654127337466,0.09387019046187983,-0.667760786371888,0.0
persona,EGY,Q50,10,0.47234870842201815,0.2841814697124241,-1.275316392248476,-1.4868623070127225,0.7612884349677858,0.0
persona,EGY,Q57,2,0.07034444330621992,0.029742811235586888,-0.3480104080642825,-0.20474629553026624,0.07034444330621992,1.0
persona,EGY,Q58,4,0.3162591389196068,0.11499384619143829,0.6341923527458915,0.2168301456732878,0.3180384149400528,1.0
persona,EGY,Q59,4,0.2598775771256999,0.06779310017263371,-0.3211402492283757,-0.16874208723806727,0.2698039891860573,1.0
persona,EGY,Q60,4,0.3654367286918668,0.12262355432684491,-0.46190638720462596,-0.23485883675463104,0.32195312214439786,0.0
persona,EGY,Q61,4,0.2833866636912146,0.11868213010150634,-0.4784720240173588,-0.21437467256452492,-0.36147756962188415,1.0
persona,EGY,Q62,4,0.2359353130830066,0.053864084625041664,-0.4971089742471342,-0.2336189628390708,-0.2761720369638887,1.0
persona,EGY,Q63,4,0.5403484714303258,0.27537866101237424,-0.3768860759653134,-0.18500846728970244,-0.9057880756270875,0.0
persona,EGY,Q64,4,0.1488395083003492,0.034083988635626,0.14331512395928736,0.2295717921822117,0.25197525534544596,0.0
persona,EGY,Q73,4,0.49192055294037906,0.22870339094450637,-0.3942188026423734,-0.20216388746281672,-0.5367930807557011,0.0
persona,EGY,Q81,4,0.15846572193308966,0.04673356056179348,-0.25233609574606586,-0.20920357156779712,-0.2706601294876836,1.0
persona,EGY,Q99,3,0.1370190192497579,0.06164649979313047,0.6368073291412117,0.33784308185850476,0.16125961725323124,1.0
persona,GBR,Q101,3,0.5843499213275423,0.27737044559333857,-0.044905260275341474,-0.242053870143637,0.35836033330660416,0.0
persona,GBR,Q103,3,0.10422952126417534,0.023108044319217334,0.2085078054886761,-0.021961840940708577,0.0514244962883641,1.0
persona,GBR,Q106,10,0.5589450643448579,0.34945482220770496,-1.3303012966285745,-1.8556136220824277,-0.41000737128481735,0.0
persona,GBR,Q107,10,0.2924776837704695,0.1340250959553513,-0.5636114580824425,-0.9173772722780118,0.4094517111256488,0.0
persona,GBR,Q109,10,0.48190848443212536,0.2606303048408909,-0.816956741345769,-0.9747889991086408,1.242484914672965,0.0
persona,GBR,Q176,10,0.47270437783590064,0.27610298094057895,-1.0382842514544555,-1.5283280237446164,-0.42677923603073165,1.0
persona,GBR,Q177,10,0.14756847670727619,0.055566967532062125,-0.04827641769682667,0.46252563932521507,0.3058359002413744,1.0
persona,GBR,Q178,10,0.6868095108872811,0.4540740285454198,0.4646469974243259,-0.2903264986680185,3.4353125360015047,0.0
persona,GBR,Q179,10,0.19775844248354943,0.09488207063387577,-1.0040906279726052,-0.29778198848631376,-0.36248970450450857,1.0
persona,GBR,Q195,10,0.3673200628269707,0.1429194159429228,-0.7955382367432633,-0.8633917022073794,-1.7090564854257866,1.0
persona,GBR,Q260,2,0.10471259408689901,0.00808430741365919,-0.04280452569747051,-0.014913139497725991,0.10471259408689892,1.0
persona,GBR,Q275,9,0.6992944214364964,0.4710300659828078,-1.8036856166603084,-1.3469201023079116,1.9445614088276004,0.0
persona,GBR,Q288,10,0.5699046663978118,0.31604589478583944,-1.1887803588818304,-1.3288586245065441,0.021806155398190974,0.0
persona,GBR,Q43,3,0.5523843403974906,0.26814772265459286,-1.0663920158562559,-0.4828889052415905,0.22154801764016363,0.0
persona,GBR,Q50,10,0.6956695819450394,0.4782951095782475,-1.9135128849782057,-1.6568852530308136,-0.9140861047336486,0.0
persona,GBR,Q57,2,0.16703868171360176,0.021542200194989806,-0.12155993739611881,-0.042807396831807454,0.1670386817136016,1.0
persona,GBR,Q58,4,0.22975469118292605,0.05327267824698564,0.15687898068233797,0.009874545105294341,0.18627451878863144,1.0
persona,GBR,Q59,4,0.29395424038191725,0.1023591071497425,-0.959104042144024,-0.3901975563739645,0.04117234240719214,1.0
persona,GBR,Q60,4,0.320712466701634,0.0851408012040749,-0.40708185675878905,-0.15035957260416483,0.2742300607468935,0.0
persona,GBR,Q61,4,0.3869114879356428,0.1510215361397509,-0.9495560775638684,-0.3843149058342796,-0.45416963572662805,1.0
persona,GBR,Q62,4,0.23756586223851428,0.08151980020506566,-0.9049579404408974,-0.36149247539599527,-0.026395580970020927,1.0
persona,GBR,Q63,4,0.18130977064361903,0.047174297296874515,-0.6930276966317737,-0.2824675170291342,-0.030111695028794072,1.0
persona,GBR,Q64,4,0.2345737255720492,0.051312742105580345,-0.26453169769481355,-0.1505024851744493,-0.3356204118985415,0.0
persona,GBR,Q69,4,0.2230258275400745,0.05130920854710441,-0.5737657000454621,-0.2604174808627825,-0.09867645149038218,1.0
persona,GBR,Q70,4,0.1575717137507927,0.04879676633941907,-0.5187219852127147,-0.23917978093806425,0.014658417930138334,1.0
persona,GBR,Q71,4,0.32910202398385435,0.17612282001176793,-0.8882899556016646,-0.38355435595166204,-0.2152807023292751,1.0
persona,GBR,Q73,4,0.264670494878037,0.12857747925304194,-0.7297621173247538,-0.3013466034067084,-0.21960056284273088,1.0
persona,GBR,Q81,4,0.25914037612747987,0.06889093384723743,-0.685020017621488,-0.28870101500474116,-0.1485221976038409,1.0
persona,GBR,Q99,3,0.46985681568474896,0.20050940846192405,0.3730810001533328,0.020857641841469654,0.3963257229951119,0.0
persona,GRC,Q101,3,0.6225043688903891,0.3523459767203271,1.2534441636177607,0.4460045906530698,0.8362860646894941,0.0
persona,GRC,Q103,3,0.10845014740522067,0.02748630334253918,0.47644351145752395,0.25338477540976806,0.15099601865961082,1.0
persona,GRC,Q106,10,0.541857863048201,0.317919233174657,-1.1861540026429065,-1.5154785909758797,0.05294659177451422,1.0
persona,GRC,Q107,10,0.22679369759665216,0.054143993157337846,-0.18239508020229378,-0.3126576279542357,-0.10274288491806338,0.0
persona,GRC,Q109,10,0.4044348518623361,0.1923974831155701,-0.6979207118046995,-1.0485143646109873,0.6640264186075404,0.0
persona,GRC,Q174,2,0.13327491353098275,0.047541946872523284,-0.4865658986474972,-0.22830468948292626,0.13327491353098275,1.0
persona,GRC,Q176,10,0.2671183969366072,0.09620313107379588,-0.4870308406410957,-0.6887898870072986,-0.4088748263198436,0.0
persona,GRC,Q177,10,0.1278175995178913,0.055932226966474444,0.06927581718098796,0.7767971486573704,0.4110319992992424,1.0
persona,GRC,Q178,10,0.7010630648794409,0.47839831501407426,0.42715825843461674,-0.536947639970655,3.3544069087026527,0.0
persona,GRC,Q179,10,0.0396544977210699,0.026435041609472264,0.0519932583425336,0.7948289633822732,0.22482119153777536,1.0
persona,GRC,Q195,10,0.39293744167696704,0.13196213853381655,0.5801293125152331,0.3593614916465362,1.5475934849291715,1.0
persona,GRC,Q260,2,0.24035758343806107,0.043423893173738765,-0.12244451044699667,-0.04311424312562179,-0.24035758343806113,0.0
persona,GRC,Q275,9,0.7589919818624256,0.5201072948957003,-1.3842540996841306,-1.218546210169617,3.0594489865034324,0.0
persona,GRC,Q288,10,0.36965607958727076,0.206345718016273,-0.8194351705479153,-0.7795046566953804,1.1943549590810898,0.0
persona,GRC,Q43,3,0.6429115800269247,0.33217922290165003,-0.3993974493529293,-0.40533660794484283,-0.30995713099508615,0.0
persona,GRC,Q50,10,0.5041383435652665,0.3198668616321315,-1.6005571754698218,-1.4874207494078067,0.8608513919130321,0.0
persona,GRC,Q57,2,0.1836731580884011,0.04349386495320448,0.41946603846446134,0.16412896189640852,-0.18367315808840123,1.0
persona,GRC,Q58,4,0.12180389840702184,0.023453411862851492,0.2937377353681656,0.10281318191832273,0.11493676368514527,1.0
persona,GRC,Q59,4,0.3565662616042612,0.17114910909160747,-0.921750318543861,-0.40123334270233124,-0.43322563570686556,1.0
persona,GRC,Q60,4,0.211416425733242,0.07640765891195855,-0.6862744441494977,-0.278671947038867,-0.13161660954519006,1.0
persona,GRC,Q61,4,0.5821451971423193,0.3748289157664151,-0.33516355018972743,-0.14334882693384532,-0.987265295454987,0.0
persona,GRC,Q62,4,0.7058209312600056,0.42483660071519747,-0.8635971080170339,-0.36148214690096153,-1.0417390086414362,0.0
persona,GRC,Q63,4,0.6967836851034789,0.4136828195900426,-0.7592556484867528,-0.3280324323897127,-1.0476195136974846,0.0
persona,GRC,Q64,4,0.13487648036602176,0.017041159382180773,-0.19242335871456429,-0.11856508743198346,-0.2218508068451137,1.0
persona,GRC,Q69,4,0.2654360992666186,0.08109585438428572,-0.32125389913198554,-0.17804066459886692,0.35115293455654095,0.0
persona,GRC,Q70,4,0.3077056660561936,0.07840739777667893,-0.4091602614714045,-0.20803133744040314,0.26408101936070816,0.0
persona,GRC,Q71,4,0.47503741511231323,0.2574703250352277,-0.7057890305408461,-0.32637657621307803,-0.47817150274234965,0.0
persona,GRC,Q73,4,0.40840898803426867,0.19165667787817775,-0.4602783539258455,-0.221670624372601,-0.49248290169793796,0.0
persona,GRC,Q81,4,0.28549523174380914,0.08001987575552817,-0.451158617943324,-0.2236270398064112,-0.41841556029527016,1.0
persona,GRC,Q99,3,0.43437703662591787,0.20692163478683953,1.1082729415548889,0.4248874704362072,0.5292555599706286,1.0
persona,IDN,Q101,3,0.2540825072584741,0.0695923232744958,0.06792881373967741,-0.17283074688401,-0.013539458627471523,1.0
persona,IDN,Q103,3,0.07061587925839438,0.00970333921414646,0.11156679038951112,-0.03688644136273389,0.017854458490007108,1.0
persona,IDN,Q106,10,0.6671713356864213,0.4437151604071438,-0.9847609891148625,-1.9365427878781107,-1.3676929575014762,0.0
persona,IDN,Q107,10,0.43915348856384967,0.22966965767664235,-0.21635618438715332,-1.111961505530569,-1.1294668736343807,0.0
persona,IDN,Q109,10,0.5778841169083776,0.34867806635774223,-0.7201571037487451,-1.8194242367825502,0.7015535417343752,0.0
persona,IDN,Q174,2,0.38382092494449505,0.1650476963741238,-0.7218424661985379,-0.2882593526289482,0.38382092494449505,1.0
persona,IDN,Q176,10,0.420414342282185,0.19842764314701167,-0.5641422580581668,-1.3195333030518077,0.3406005390331446,0.0
persona,IDN,Q177,10,0.4517016990053708,0.19357504825163713,-1.696427753636449,-0.994101612590949,-1.6797070725494934,1.0
persona,IDN,Q178,10,0.7562527143852628,0.553174202825272,0.19204678930653474,-1.136184306426091,3.0722844202504076,0.0
persona,IDN,Q179,10,0.21337557348102282,0.0953841474854234,-1.039736285386672,-0.3032831611744884,-0.39820739752474754,1.0
persona,IDN,Q195,10,0.6408752157417541,0.42896373909947083,0.005256706881169304,-1.400896288443447,2.39433185296496,0.0
persona,IDN,Q260,2,0.2583893709384313,0.05222163024344638,-0.19657046219824081,-0.06985033486046277,-0.2583893709384313,0.0
persona,IDN,Q275,9,0.8072697090151439,0.6449219582357217,-1.478154318289139,-0.724791717752191,3.6427716935659653,0.0
persona,IDN,Q288,10,0.46454819924440394,0.2582604959974671,-0.9961316160200848,-1.364145331884745,0.9685597422076633,0.0
